Landmark Latitude,Landmark Longitude,Distance,Landmark Name,Amenity Type (grouped),Shop Type (grouped),Tourism Type (grouped),Building Type (grouped),Property Type
12.3248692,76.6240039,4.619061437184028,Top Stuff,food service,,,,food service
12.3015807,76.6349309,3.817929911299406,Karnataka Bank,financial,,,,financial
12.2999317,76.634695,3.9300067524714315,Geethanjali,,jewellery,,,jewellery
12.3036854,76.6318564,4.018238905762485,"Lalitha's ""Maneruchi""",food service,,,,food service
12.3237007,76.6271285,4.263060421768012,Gupta Sweets & Chats,food service,,,,food service
12.324912,76.6228508,4.743339993583479,Cafelicious,cafe,,,,cafe
12.3253173,76.6214058,4.905660961480117,Maharashtra Bank,financial,,,,financial
12.3151382,76.6449229,2.29849059432655,Adyar Ananda Bhavan,food service,,,,food service
12.3348193,76.6318801,4.152187946100115,Shree Vaishnavi Restaurant,cafe,,,,cafe
12.3345813,76.6310958,4.216432612218263,Natures Nectar,,grocery,,,grocery
12.3279539,76.6626986,1.181113478612107,Loyal World,,grocery,,,grocery
12.337985,76.661856,2.2867043984480864,Farookia Masjid,place of worship,,,,place of worship
12.3369899,76.6649088,2.1361122420802316,Jnana Gangotri,education,,,,education
12.3050449,76.6472732,2.471731258052581,Hangout Cafe & Bistro,cafe,,,,cafe
12.3013812,76.6549716,2.178380599436442,Suttur Matha,place of worship,,,,place of worship
12.3199187,76.6527084,1.4526580178336446,Hazrath Khwaja Ghareeb Un Nawaz Hotel,food service,,,,food service
12.3233297,76.6286203,4.096617115899585,Anima,food service,,,,food service
12.3293897,76.6446391,2.645002876324077,White Parrot,,,lodging,,lodging
12.3043553,76.6473542,2.5094583647778914,Nana's Place,,,lodging,,lodging
12.3184352,76.6630743,0.3153151353867547,Fortune JP Palace,,,lodging,,lodging
12.3085598,76.6655397,1.0286697448136168,Vinayaka Mylaria,food service,,,,food service
12.2962446,76.7032798,4.715360453930765,Shaswatha Seva School,education,,,,education
12.3037064,76.6463657,2.6387034269610035,Dalvoy A S School Committee,education,,,,education
12.3048276,76.6297812,4.181164887975084,Mahabodhi School,education,,,,education
12.3386828,76.6499146,2.8994603040041946,St Mathias Primary School,education,,,,education
12.2944423,76.6339185,4.338550020182356,Balodyana English School,education,,,,education
12.3254682,76.6479529,2.128177030821099,Farooquia Higher Secondary School,education,,,,education
12.3032389,76.6456274,2.734113091711358,Mesco Higher Primary School,education,,,,education
12.322017,76.6294503,3.9877335087257575,Mathuru Mandali School,education,,,,education
12.3019587,76.6270872,4.57027420976656,Muktharunnisa Begam Royal English School,education,,,,education
12.3036388,76.6455729,2.7128269625537036,Dinkeys Higher Primary School,education,,,,education
12.3210823,76.6347949,3.3991235619945113,Cftri School,education,,,,education
12.3436946,76.6303327,4.818648470319751,Ideal Jawa Rotary High School,education,,,,education
12.3340304,76.6755939,2.0889008623047993,Sri Andalus School,education,,,,education
12.3093394,76.6665085,0.9435087989059822,Vanivilas Ursu Girls School,education,,,,education
12.3218997,76.6232527,4.6557220918769024,Chinmaya Saiukata Vidyalaya,education,,,,education
12.2958834,76.639374,3.774698323957855,Mysore Public School,education,,,,education
12.3354366,76.6261495,4.742825756863398,Prakruthi Darshini,cafe,,,,cafe
12.3005288,76.6401445,3.3943185056428278,Hotel Airlines,,,lodging,,lodging
12.3016843,76.6418029,3.173063525174702,Ramanna Ahara Gudi,food service,,,,food service
12.330716,76.6286774,4.291322965828848,Depth 'n' Green,food service,,,,food service
12.2969875,76.6410841,3.5536556714914993,Sambhrama Hotel,food service,,,,food service
12.3340896,76.630132,4.287199526918209,Santosha Cafe,cafe,,,,cafe
12.3093464,76.6457144,2.3864517605826014,Puma,,clothes,,,clothes
12.3376662,76.652163,2.6657002231491234,Sip n snack,cafe,,,,cafe
12.3347195,76.624262,4.899097861515534,,,,lodging,,lodging
12.3320806,76.628556,4.356712201191442,,food service,,,,food service
12.3037314,76.6762061,1.9238537789152146,Birds Watch Tower,,,attraction,,attraction
12.2952847,76.6830995,3.1241050328332878,Funway,,,attraction,,attraction
12.3020458,76.6641219,1.7628951501768668,Zoological Garden entrance,,,attraction,,attraction
12.324036,76.653382,1.5266482138582516,Lotus herbal body shop,,grocery,,,grocery
12.3338399,76.6398502,3.345134136375529,HDFC Bank,financial,,,,financial
12.30123,76.6545342,2.218594476580842,Hotel Udupi,food service,,,,food service
12.3309233,76.6288296,4.28353922329413,Espresso Bar,cafe,,,,cafe
12.3098969,76.649545,1.9827872986281714,Sree Ganesh Prasad Lodge,,,lodging,,lodging
12.293627,76.6483102,3.298590810968188,Mysore Mandala Yogashala,education,,,,education
12.3098488,76.6478712,2.1494787886582003,Shri Vinayaka,food service,,,,food service
12.3029882,76.6636041,1.6662811875923111,Hotel Darshan Palace,,,lodging,,lodging
12.273261,76.6718091,4.994333105168298,Shree Seetharama Temple,place of worship,,,,place of worship
12.3060781,76.6505589,2.1163938221158265,Iyengers Plaza,,,lodging,,lodging
12.2978223,76.6432159,3.3184348727764976,Vijaya Bank ATM,financial,,,,financial
12.3365857,76.6279723,4.619590986803585,Café Delight,cafe,,,,cafe
12.3313707,76.6280075,4.3844770383879235,Just Gelato,cafe,,,,cafe
12.3110927,76.6531514,1.5736060769173335,Hotel Maurya,,,lodging,,lodging
12.3058496,76.6523069,1.9871956667193353,Cafe Aramane,food service,,,,food service
12.3193641,76.6480201,1.9505437766451765,,fuel,,,,fuel
12.3268374,76.6272864,4.313733089747524,Cubs,cafe,,,,cafe
12.3255979,76.6323585,3.745799687968932,Pakva,cafe,,,,cafe
12.3163872,76.6278738,4.134430052575507,Bamboo Leaf Restaurant,cafe,,,,cafe
12.3164343,76.6277558,4.147043735609004,Canara Bank,financial,,,,financial
12.3226893,76.6350406,3.396539699787387,Frosting,cafe,,,,cafe
12.3228282,76.6346329,3.4427386825854387,Pataka,food service,,,,food service
12.3254041,76.6220319,4.840327927894897,Chatori Street,food service,,,,food service
12.3293949,76.6755447,1.6607109149422512,,education,,,,education
12.3318423,76.6624421,1.6056507502494493,,financial,,,,financial
12.3325288,76.6587755,1.8112142897268029,,food service,,,,food service
12.3337918,76.6563293,2.0596801796070032,,financial,,,,financial
12.320061,76.65748,0.9489272522728496,Oyo Rooms,,,lodging,,lodging
12.3203545,76.6576087,0.9447295569205354,,,,lodging,,lodging
12.3116678,76.6535881,1.5018911402095714,Samasth,,,lodging,,lodging
12.2972329,76.6454113,3.1919719043310257,Masala Guesthouse,,,lodging,,lodging
12.3052145,76.685066,2.5086314536951027,Mysore Bed and Breakfast,,,lodging,,lodging
12.3108923,76.6575924,1.1857362060959222,Mannars Deluxe Lodge,,,lodging,,lodging
12.3378074,76.6521008,2.6824938027519094,PK Yousuf,,grocery,,,grocery
12.3377772,76.6522524,2.670529848337078,ICICI Bank,financial,,,,financial
12.3251813,76.6737731,1.184773664591529,,,grocery,,,grocery
12.3314201,76.6267021,4.5197278550068765,Café Roots,cafe,,,,cafe
12.3102181,76.6569561,1.2870260941587983,,bar/club,,,,bar/club
12.3085369,76.6526128,1.77390320687829,Whiskey Bar,bar/club,,,,bar/club
12.3187366,76.6615253,0.48685224002540317,Hotel Sumudra Mysore,,,lodging,,lodging
12.3148329,76.6590107,0.8184954423728492,Kauvery,,clothes,,,clothes
12.3150889,76.659046,0.8038700885348274,Juyalukkas,,jewellery,,,jewellery
12.3003562,76.6260956,4.739973366170895,Chai Patthe,cafe,,,,cafe
12.3021996,76.6498447,2.460589745702443,Krishnamachaar Yoga Shala,education,,,,education
12.2981275,76.6645464,2.1928924577193554,,financial,,,,financial
12.3235832,76.6279752,4.17016610410722,KVR ruchi centre,cafe,,,,cafe
12.3277181,76.6244485,4.636404280694492,International Youth Hostel,,,lodging,,lodging
12.2895708,76.6363097,4.493659467231097,Sankethi Boys Hostel,,,lodging,,lodging
12.2885924,76.6357555,4.612886890256376,Sankethi Girls Hostel,,,lodging,,lodging
12.3428685,76.6363987,4.247430704155542,Calvary Methodist Church,place of worship,,,,place of worship
12.3055758,76.651925,2.0384080789208885,Cafe Aramane,cafe,,,,cafe
12.3342228,76.676175,2.139637089796885,Eastern Market,,grocery,,,grocery
12.334152,76.6291148,4.390474539218699,Vastra - The Yoga Store,,clothes,,,clothes
12.3180112,76.6525938,1.4461384785260654,Hanumanthu Biryani Original 1930,food service,,,,food service
12.3344856,76.6280661,4.509549392994759,Sri Mathaji,,grocery,,,grocery
12.3359652,76.6280733,4.578966425556821,Nilgiri's,,grocery,,,grocery
12.3377104,76.6281357,4.661821841977176,Sripad's,,,lodging,,lodging
12.3180148,76.6525783,1.4478285246514613,Hotel Hanumanthu Original 1930,,,lodging,,lodging
12.3123207,76.6451228,2.338477146509435,,food service,,,,food service
12.3358923,76.6281535,4.567574047343237,,,grocery,,,grocery
12.3360347,76.6281552,4.574402145658279,,,grocery,,,grocery
12.33434,76.6280868,4.500862638111602,,,grocery,,,grocery
12.318098,76.6654785,0.056616260285641096,Forum Centre City Mall,,grocery,,,grocery
12.3039903,76.6506485,2.2596614849819927,Kaveri,,,lodging,,lodging
12.3117283,76.6496335,1.8922781310332326,Tibet Restaurant,food service,,,,food service
12.3225856,76.6344855,3.4542867616057196,Zostel Mysore,,,lodging,,lodging
12.321192,76.653043,1.4470472185284393,,,,lodging,,lodging
12.2986072,76.6483027,2.8658210109988995,,,,lodging,,lodging
12.3120033,76.6526219,1.5805222334594924,Bhagyalakshmi Deluxe Hotel,,,lodging,,lodging
12.3335409,76.6281692,4.457071130799933,Khushi,cafe,,,,cafe
12.2962315,76.6407358,3.6373355724702177,Buskar's Guesthouse,,,lodging,,lodging
12.3326908,76.6750171,1.9287792937234916,K. M. Zakee Ahmed,education,,,,education
12.3166096,76.6524446,1.4681865465792114,Old Town Mysore,,,attraction,,attraction
12.3199914,76.6574812,0.9467839858336804,Hotel New Quba Mess,cafe,,,,cafe
12.3265683,76.6267593,4.362660618919673,Onesta Pizzeria,food service,,,,food service
12.3003383,76.6298108,4.3757201938402615,,financial,,,,financial
12.2994928,76.652673,2.4923639413939673,Mylary Agrahara,food service,,,,food service
12.3025902,76.6441915,2.9027262383048624,Davanagere Benne Dose,food service,,,,food service
12.298879,76.6526018,2.5527971144803447,New Lakshmi Bavana,food service,,,,food service
12.3173464,76.6448521,2.2875441761245914,Prepaid Autorikshaw Booking Counter,transportation,,,,transportation
12.315155,76.6454312,2.243497396804146,Prepaid Autorikshaw Booking Counter,transportation,,,,transportation
12.3321919,76.6625123,1.6417400800032071,,financial,,,,financial
12.3249225,76.6390422,3.0235444819936363,Sonder,,,lodging,,lodging
12.3361446,76.6325183,4.160802057341831,Old barrel,food service,,,,food service
12.312295,76.6484584,1.9917640349430847,Ashoka Hotel,food service,,,,food service
12.2847302,76.6563783,3.8204746019047837,Bird sanctuary,,,attraction,,attraction
12.2991888,76.6409796,3.408302422633555,Vaibhav annexe,food service,,,,food service
12.3110966,76.6567825,1.2402416092814228,Murali café,cafe,,,,cafe
12.3175271,76.6591652,0.732718104722488,Hotel Preethi International,,,lodging,,lodging
12.3085054,76.6597044,1.2339684822937815,Hotel Roopa,bar/club,,,,bar/club
12.284174,76.6506231,4.091435672880208,Sadvidya educational institutions,education,,,,education
12.3110043,76.6594241,1.0330665786908353,Gufha,food service,,,,food service
12.3084678,76.6644764,1.0496588300303857,Guru,food service,,,,food service
12.3161533,76.6458654,2.1846275088083544,Prepaid Rickshaw,transportation,,,,transportation
12.3253203,76.6398727,2.948794267749313,Corner Bunker,,,lodging,,lodging
12.3345386,76.6294283,4.377594224637652,Tusk,,,lodging,,lodging
12.3239073,76.6299036,3.9693103635677955,Roopa Elite Hotel,,,lodging,,lodging
12.3395861,76.6542354,2.733696578750489,Cool Cafe,food service,,,,food service
12.3036304,76.6614242,1.6494643167121954,Satya Narayana,place of worship,,,,place of worship
12.3610006,76.6612455,4.829825320865829,Karnataka Bank ATM,financial,,,,financial
12.298395,76.626095,4.8334032927003765,ICICI Bank,financial,,,,financial
12.296284,76.702366,4.627880874511255,Axis Bank ATM,financial,,,,financial
12.2960662,76.6416986,3.571788845549839,Karnataka Bank ATM,financial,,,,financial
12.339864,76.66666,2.454334457981455,Axis Bank ATM,financial,,,,financial
12.3373243,76.6523452,2.623124017676972,Karnataka Bank ATM,financial,,,,financial
12.3354527,76.6629118,1.9891831397204038,Corporation Bank ATM,financial,,,,financial
12.3315337,76.6267103,4.523135567489952,Vijaya Bank ATM,financial,,,,financial
12.3308477,76.6662117,1.4507783887471044,Axis Bank ATM,financial,,,,financial
12.330551,76.646164,2.5705064235787503,HDFC Bank ATM,financial,,,,financial
12.329215,76.687016,2.621050476710304,Axis Bank ATM,financial,,,,financial
12.3291171,76.6613427,1.3520313060376141,Syndicate Bank ATM,financial,,,,financial
12.3283526,76.6445316,2.6012157021293962,Corporation Bank ATM,financial,,,,financial
12.3246068,76.6314146,3.822309566736053,Axis Bank ATM,financial,,,,financial
12.3201232,76.6637454,0.3485591259996319,Canara Bank ATM,financial,,,,financial
12.319472,76.628254,4.094303355818472,Axis Bank ATM,financial,,,,financial
12.3169057,76.6820836,1.7605121182572139,State Bank of India,financial,,,,financial
12.3167462,76.6236547,4.591274980034392,State Bank of India ATM,financial,,,,financial
12.310729,76.692139,2.9566649434628105,Karnataka Bank,financial,,,,financial
12.30925,76.64938,2.031539038047293,ICICI Bank ATM,financial,,,,financial
12.3075127,76.6826917,2.15305637762222,State Bank of India ATM,financial,,,,financial
12.3070892,76.6671057,1.1985624546470763,State Bank of India Atm,financial,,,,financial
12.305877,76.691387,3.069685837729145,Axis Bank,financial,,,,financial
12.3562749,76.6497846,4.62226403014349,Kaveri Grameena Bank,financial,,,,financial
12.3449743,76.6335007,4.63872054726058,Bandhan Bank,financial,,,,financial
12.3334685,76.6670639,1.74636445719917,Axis Bank,financial,,,,financial
12.332894,76.6627126,1.7133728885691577,State Bank of India,financial,,,,financial
12.3290939,76.6858383,2.5030881609570947,Karnataka Bank,financial,,,,financial
12.3247952,76.6232245,4.701151941919083,Karnataka Bank,financial,,,,financial
12.3246005,76.6302273,3.9486878460925694,Syndicate Bank,financial,,,,financial
12.3221128,76.625857,4.376778902989215,Indian Overseas Bank,financial,,,,financial
12.3210241,76.630615,3.8502871553989113,Federal Bank,financial,,,,financial
12.3103502,76.6475116,2.163171690850832,State Bank of India,financial,,,,financial
12.3100697,76.6478763,2.1389794279754675,Andhra Bank,financial,,,,financial
12.3083969,76.6640574,1.0650848168842826,Karnataka Bank,financial,,,,financial
12.3075364,76.680185,1.9262616412406655,State Bank of India,financial,,,,financial
12.3075039,76.6438426,2.656290691728443,Vijaya Bank,financial,,,,financial
12.3037553,76.6913719,3.1773232158820037,Karnataka Bank,financial,,,,financial
12.3037381,76.6616404,1.6312012957662356,State Bank of India,financial,,,,financial
12.3034735,76.6522759,2.17512002645374,State Bank of India,financial,,,,financial
12.303345,76.6930266,3.3566449897514024,Syndicate Bank,financial,,,,financial
12.298492,76.6491025,2.818338764623427,The Railway Co-operative Bank,financial,,,,financial
12.2984838,76.6843906,2.940879412550115,Kaveri Grameena Bank,financial,,,,financial
12.2964397,76.7023973,4.6218682010015595,State Bank of India,financial,,,,financial
12.2941781,76.646951,3.3378520125867137,Corporation Bank,financial,,,,financial
12.2927792,76.6388215,4.049676301100416,Agastya Co-operative Bank,financial,,,,financial
12.349019,76.6587353,3.5572329383718633,Royal Mess,food service,,,,food service
12.3336018,76.6742019,1.9744160738563477,Annapoorneshwari Vegetarian Hotel,food service,,,,food service
12.3292828,76.6642289,1.2892906174376293,Five Star Chicken,food service,,,,food service
12.3283251,76.6846598,2.3494783194429596,Hotel Tippu Taj Family Restaurant,food service,,,,food service
12.3274884,76.633012,3.731903043458363,Raj Bhavan Vegetarian Restaurant,food service,,,,food service
12.3256026,76.6323266,3.7492919658648196,Pakva Lounge Vegetarian Family Restaurant,food service,,,,food service
12.3221322,76.6209966,4.902163592743827,Paprika Restaurants,food service,,,,food service
12.3195081,76.6619325,0.4712202840569498,Balaji Restaurant,food service,,,,food service
12.3177141,76.6646127,0.14063630936771057,Akshaya Pure Veg Restaurent,food service,,,,food service
12.3127335,76.6677398,0.5980469351075031,GOAL Villa Park - Pure Vegetarian Restaurant,food service,,,,food service
12.3080392,76.6604908,1.2348219672641023,Om Shanthi (Hotel Siddharta) - Vegetarian Restaurant,food service,,,,food service
12.3055775,76.6498367,2.212493420800674,The Veg Kitchen Vegetarian Restaurant,food service,,,,food service
12.3052076,76.6957306,3.530063277679421,Apollo Sindoori Canteen,food service,,,,food service
12.3042606,76.7009405,4.093382147602066,Hotel Udupi Veg,food service,,,,food service
12.302408,76.644039,2.9280050299323794,Udupi Ruchi Veg Restaurant,food service,,,,food service
12.2962106,76.635335,4.0980773688248435,Hotel Gokul Vegetarian,food service,,,,food service
12.2876652,76.6596801,3.4188154035206018,Shaktidhama Restaurant,food service,,,,food service
12.3420201,76.6314482,4.61088475638262,Govt Nature Cure And Yoga Medical College .,education,,,,education
12.3336716,76.6634162,1.784974182746788,Sri Chayadevi B.ed College of Education,education,,,,education
12.3176601,76.6480232,1.9425497345929998,Vidyavardhaka Pre University College,education,,,,education
12.3128544,76.6918641,2.8734071179538834,Benaka Iti College,education,,,,education
12.3056239,76.6303958,4.08837710419743,Yuvaraja College Hostel,education,,,,education
12.3053521,76.6406059,3.077399996440469,Maharaja Degree College,education,,,,education
12.3018046,76.6232143,4.9672615403421645,Somani College,education,,,,education
12.3017121,76.7054057,4.64950332753564,Genius First Grade And Pu College,education,,,,education
12.295577,76.648064,3.140830836649005,Sri Jagadamba Womens Teacher Training College Estd:1955,education,,,,education
12.3047814,76.6437474,2.8090401694277234,Hotel Maharaja,,,lodging,,lodging
12.296628,76.65178,2.810498267259424,Royal Lodge,,,lodging,,lodging
12.2958441,76.7035538,4.763693809286315,Hotel Tanishk,,,lodging,,lodging
12.283312,76.648112,4.294897586357276,Royal Hotel Mysore,,,lodging,,lodging
12.3385612,76.6535322,2.6708669206803717,Hotel Heera Palace,,,lodging,,lodging
12.3314722,76.6479645,2.471387260879354,Regenta Central Herald Hotel,,,lodging,,lodging
12.3078766,76.6454161,2.4844512214945254,Hotel Adeline Mysore,,,lodging,,lodging
12.3221435,76.6507263,1.71797449964597,Eidgah Masjid,place of worship,,,,place of worship
12.3220126,76.6885346,2.5026026866885265,Yarub Masjid,place of worship,,,,place of worship
12.3182526,76.6820906,1.7591395026864052,Ghousiya Masjid,place of worship,,,,place of worship
12.3140277,76.6553859,1.2173556611094152,Juma Masjid,place of worship,,,,place of worship
12.2969317,76.6786483,2.702495605337036,Jamia Masjid (bodyguard),place of worship,,,,place of worship
12.3228049,76.6325255,3.668434469127418,The Bakers Store(Natures Nectar),,grocery,,,grocery
12.3243186,76.6312224,3.8366007171377827,Sreenidhi vegetarian fast food,food service,,,,food service
12.3252871,76.6228036,4.755512971002162,Ritual Coffee House,cafe,confectionary,,,cafe
12.3362909,76.6292698,4.479183068082194,Zen Kitchen,food service,,,,food service
12.3304751,76.6289208,4.25747683469165,Ayuh Organics and Coffee shop,,grocery,,,grocery
12.3232065,76.628601,4.096659746245003,Bean Stop - Hunkal Heights,cafe,,,,cafe
12.3327151,76.660445,1.7608997129858635,Mahalakshmi Temple,place of worship,,,,place of worship
12.3012888,76.6266425,4.643843544238983,Cafe Coffee Day,cafe,,,,cafe
12.3011991,76.6266107,4.650968138771898,american cuisne restuarant,food service,,,,food service
12.3010928,76.6266131,4.6554349188599,Reliance Trends,,grocery,,,grocery
12.2929878,76.6281499,4.943454038381913,Pan America Outlet,,clothes,,,clothes
12.2926687,76.6281117,4.966779706837453,Chandan Garments,,clothes,,,clothes
12.2964787,76.6285596,4.6992328163918895,Bata,,shoes,,,shoes
12.344202,76.65759,3.0711235412180033,Karunanilaya Satyaseva Sisters,,,lodging,,lodging
12.2939616,76.6282451,4.875148510681419,Mysore Tiffanys,food service,,,,food service
12.299034,76.686205,3.0364868840639185,Halli Hatti,food service,,,,food service
12.3322764,76.6284333,4.377083955787572,Minimal Coffee Roasters,cafe,,,,cafe
12.3269792,76.6274731,4.297725978077806,Seafood Restaurant,food service,,,,food service
12.3011824,76.669668,1.8929326962482758,Indian Grey Wolf,,,attraction,,attraction
12.3010985,76.6706247,1.9270625227956175,Hyena,,,attraction,,attraction
12.2985246,76.6700739,2.19111343577027,Nilgiri Langur,,,attraction,,attraction
12.2985411,76.6699914,2.1874813962653046,Indian Fox,,,attraction,,attraction
12.2986632,76.6701616,2.1780405474679565,Chimpanzee,,,attraction,,attraction
12.2985491,76.6698297,2.1831106753563607,Rhesus Macaque,,,attraction,,attraction
12.2992241,76.6666618,2.0676302631798724,Jaguar,,,attraction,,attraction
12.3116152,76.6807361,1.7521063424708874,Central Government Touring Officers Guest House,,,lodging,,lodging
12.3254316,76.6254073,4.480313345750356,Big Cup Cafe,cafe,,,,cafe
12.3281604,76.6284806,4.2253690506803965,White Teak Coffee Roasters,cafe,,,,cafe
12.3026524,76.6355096,3.7069745657174096,State Bank of India,financial,,,,financial
12.3020999,76.635497,3.73651028078408,Aanco,,home furnishing,,,home furnishing
12.3012746,76.652158,2.3681790127112485,,fuel,,,,fuel
12.3247714,76.6269917,4.297596198224283,Dhatu,food service,,,,food service
12.3319471,76.6251812,4.695026823548823,Khushicafe at Anokhi garden,cafe,,,,cafe
12.3139668,76.6586769,0.8935721656207469,Hotel Samrat,food service,,,,food service
12.3140591,76.6589244,0.8650556294854239,Ayodhya Lodge,,,lodging,,lodging
12.3240671,76.6307679,3.8799827055407095,State Bank of India,financial,,,,financial
12.3237904,76.6305619,3.896628127572245,Bandhan Bank,financial,,,,financial
12.3237799,76.6304546,3.907915092070983,,financial,,,,financial
12.3352042,76.6297404,4.379118295622102,Yogadarshanam,education,,,,education
12.3190476,76.6532306,1.383700424422035,Sultan Fine Arts,,home furnishing,,,home furnishing
12.3343036,76.6328216,4.035022511646261,Indian Oil,fuel,,,,fuel
12.3053858,76.6631291,1.4133643638578814,Hotel Anand Vihar,food service,,,,food service
12.3194068,76.6575194,0.9281317067741561,Masjid e Azam,place of worship,,,,place of worship
12.3267865,76.6269118,4.352016780356063,Win-win tea cafe,cafe,,,,cafe
12.3122609,76.6482446,2.0150340929224653,Maddur Tiffanys,food service,,,,food service
12.3094156,76.647796,2.177126677536858,Van Heusen,,clothes,,,clothes
12.3420022,76.6549236,2.9432525735282278,Loyal World,,grocery,,,grocery
12.3421294,76.6548859,2.9578432542488766,Pearl Big Chicken,food service,,,,food service
12.3422007,76.6542883,2.9918892971218822,The Dawn,,,lodging,,lodging
12.3419677,76.6544526,2.9608753841338826,Auto Rickshaw Stand,transportation,,,,transportation
12.319123,76.6616618,0.48362636061657066,,place of worship,,,,place of worship
12.3089775,76.660609,1.1376117224296685,,bar/club,,,,bar/club
12.3163609,76.6436001,2.428301756212186,Museum Reference Library,education,,,,education
12.3046123,76.6541609,1.9440101987043952,Sri Prasanna Krishna Swamy Temple,place of worship,,,,place of worship
12.3132167,76.6518592,1.6087781234253624,The Largest Tyre of India,,,attraction,,attraction
12.3159537,76.6435259,2.439747384966331,Maharani Saloon,,,attraction,,attraction
12.3163246,76.6437005,2.4176901560595407,Yashraj Cafeteria,cafe,,,,cafe
12.2894523,76.6503214,3.5783529128574445,Graphic Culture,,grocery,,,grocery
12.2890529,76.6495389,3.658095992022108,,financial,,,,financial
12.3503348,76.6389718,4.652280722890608,Bharat Petroleum,fuel,,,,fuel
12.3225159,76.672889,0.922119617666636,Bharat Petroleum,fuel,,,,fuel
12.3252442,76.6781754,1.5689376495769507,Indian Bank,financial,,,,financial
12.3292647,76.686571,2.5815804881998288,Nayara,fuel,,,,fuel
